obsv_id,pnboia_id,datetime,wvht,wvht_flag_pnboia,wvht_flag_qartod,tp,tp_flag_pnboia,tp_flag_qartod,wvdir,wvdir_flag_pnboia,wvdir_flag_qartod
58160,20,2022-08-15 01:15:50+00:00,0.82,8,4,11.4,0,4,162.0,0,1
58159,20,2022-08-15 00:45:50+00:00,0.84,8,4,11.4,0,4,170.0,0,1
58152,20,2022-08-15 00:15:50+00:00,0.89,8,4,12.8,0,4,174.0,0,1
58151,20,2022-08-14 23:45:50+00:00,0.86,8,4,12.8,0,4,172.0,0,1
58144,20,2022-08-14 23:15:50+00:00,0.96,8,4,12.8,0,4,165.0,0,1
58143,20,2022-08-14 22:45:50+00:00,0.99,8,4,12.8,0,4,155.0,0,1
58136,20,2022-08-14 22:15:50+00:00,1.05,2,4,12.8,0,4,154.0,0,1
58135,20,2022-08-14 21:45:50+00:00,1.09,2,4,12.8,0,4,160.0,0,1
58128,20,2022-08-14 21:15:50+00:00,1.11,2,4,12.8,0,4,152.0,0,1
58127,20,2022-08-14 20:45:50+00:00,1.12,2,4,12.8,0,4,155.0,0,1
58120,20,2022-08-14 20:15:50+00:00,1.1,2,4,12.8,0,4,160.0,0,1
58119,20,2022-08-14 19:45:50+00:00,1.13,2,4,11.4,0,4,159.0,0,1
58112,20,2022-08-14 19:15:50+00:00,1.06,2,4,12.8,0,4,159.0,0,1
58111,20,2022-08-14 18:45:50+00:00,0.89,0,4,9.3,0,4,159.0,0,1
58104,20,2022-08-14 18:15:50+00:00,0.99,8,4,11.4,0,4,170.0,0,1
58103,20,2022-08-14 17:45:50+00:00,0.87,8,4,12.8,0,4,165.0,0,1
58096,20,2022-08-14 17:15:50+00:00,0.91,8,4,12.8,0,4,166.0,0,1
58095,20,2022-08-14 16:45:50+00:00,0.9,8,4,12.8,0,4,171.0,0,1
58090,20,2022-08-14 16:15:50+00:00,0.88,8,4,12.8,0,4,171.0,0,1
58089,20,2022-08-14 15:45:50+00:00,0.86,8,4,11.4,0,4,168.0,0,1
58080,20,2022-08-14 15:15:50+00:00,0.89,8,4,12.8,0,4,166.0,0,1
58079,20,2022-08-14 14:45:50+00:00,0.92,8,4,11.4,0,4,169.0,0,1
58072,20,2022-08-14 14:15:50+00:00,0.91,8,4,11.4,0,4,165.0,0,1
58071,20,2022-08-14 13:45:50+00:00,0.99,8,4,11.4,0,4,162.0,0,1
58064,20,2022-08-14 13:15:50+00:00,1.03,2,4,12.8,0,4,159.0,0,1
58063,20,2022-08-14 12:45:50+00:00,1.05,2,4,11.4,0,4,159.0,0,1
58056,20,2022-08-14 12:15:50+00:00,1.06,2,4,11.4,0,4,162.0,0,1
58055,20,2022-08-14 11:45:50+00:00,1.05,2,4,11.4,0,4,161.0,0,1
58048,20,2022-08-14 11:15:50+00:00,1.04,2,4,11.4,0,4,162.0,0,1
58047,20,2022-08-14 10:45:50+00:00,1.08,2,4,11.4,0,4,166.0,0,1
58040,20,2022-08-14 10:15:50+00:00,1.09,2,4,11.4,0,4,166.0,0,1
58039,20,2022-08-14 09:45:50+00:00,1.1,2,4,11.4,0,4,163.0,0,1
58032,20,2022-08-14 09:15:50+00:00,1.15,2,4,11.4,0,4,168.0,0,1
58031,20,2022-08-14 08:45:50+00:00,1.22,2,4,11.4,0,4,167.0,0,1
58024,20,2022-08-14 08:15:50+00:00,1.25,2,4,10.2,0,4,168.0,0,1
58023,20,2022-08-14 07:45:50+00:00,1.19,2,4,11.4,0,4,166.0,0,1
58016,20,2022-08-14 07:15:50+00:00,1.28,2,4,10.2,0,4,165.0,0,1
58015,20,2022-08-14 06:45:50+00:00,1.25,2,4,11.4,0,4,166.0,0,1
58008,20,2022-08-14 06:15:50+00:00,1.19,2,4,11.4,0,4,165.0,0,1
58007,20,2022-08-14 05:45:50+00:00,1.16,2,4,12.8,0,4,165.0,0,1
58000,20,2022-08-14 05:15:50+00:00,1.15,2,4,11.4,0,4,164.0,0,1
57999,20,2022-08-14 04:45:50+00:00,1.11,2,4,12.8,0,4,164.0,0,1
57992,20,2022-08-14 04:15:50+00:00,,2,9,,0,9,,0,9
57991,20,2022-08-14 03:45:50+00:00,1.06,2,4,11.4,0,4,167.0,0,1
57986,20,2022-08-14 03:15:50+00:00,1.05,2,4,12.8,0,4,172.0,0,1
57985,20,2022-08-14 02:45:50+00:00,1.02,2,4,11.4,0,4,173.0,0,1
57976,20,2022-08-14 02:15:50+00:00,1.09,2,4,12.8,0,4,172.0,0,1
57975,20,2022-08-14 01:45:50+00:00,1.07,2,4,12.8,0,4,173.0,0,1
57968,20,2022-08-14 01:15:50+00:00,1.1,2,4,12.8,0,4,172.0,0,1
57967,20,2022-08-14 00:45:50+00:00,1.09,2,4,12.8,0,4,171.0,0,1
57960,20,2022-08-14 00:15:50+00:00,1.15,2,4,12.8,0,4,173.0,0,1
57959,20,2022-08-13 23:45:50+00:00,1.12,2,4,12.8,0,4,176.0,0,1
57952,20,2022-08-13 23:15:50+00:00,1.17,2,4,12.8,0,4,176.0,0,1
57951,20,2022-08-13 22:45:50+00:00,1.26,2,4,12.8,0,4,175.0,0,1
57944,20,2022-08-13 22:15:50+00:00,1.27,2,4,12.8,0,4,176.0,0,1
57943,20,2022-08-13 21:45:50+00:00,1.39,2,4,12.8,0,4,175.0,0,1
57936,20,2022-08-13 21:15:50+00:00,1.33,2,4,12.8,0,4,173.0,0,1
57935,20,2022-08-13 20:45:50+00:00,1.36,2,4,12.8,0,4,172.0,0,1
57928,20,2022-08-13 20:15:50+00:00,1.43,2,4,11.4,0,4,174.0,0,1
57927,20,2022-08-13 19:45:50+00:00,,2,9,,0,9,,0,9
57920,20,2022-08-13 19:15:50+00:00,1.29,2,4,7.3,0,4,169.0,0,1
57919,20,2022-08-13 18:45:50+00:00,1.27,2,4,7.9,0,4,167.0,0,1
57912,20,2022-08-13 18:15:50+00:00,1.33,2,4,9.3,0,4,170.0,0,1
57911,20,2022-08-13 17:45:50+00:00,1.3,2,4,8.5,0,4,171.0,0,1
57904,20,2022-08-13 17:15:50+00:00,1.27,2,4,11.4,0,4,170.0,0,1
57903,20,2022-08-13 16:45:50+00:00,1.22,2,4,9.3,0,4,172.0,0,1
57896,20,2022-08-13 16:15:50+00:00,1.22,2,4,11.4,0,4,171.0,0,1
57895,20,2022-08-13 15:45:50+00:00,1.24,2,4,10.2,0,4,179.0,0,1
57888,20,2022-08-13 15:15:50+00:00,1.22,2,4,11.4,0,4,177.0,0,1
57887,20,2022-08-13 14:45:50+00:00,1.17,2,4,10.2,0,4,177.0,0,1
57880,20,2022-08-13 14:15:50+00:00,1.22,2,4,11.4,0,4,175.0,0,1
57879,20,2022-08-13 13:45:50+00:00,1.19,2,4,10.2,0,4,175.0,0,1
57874,20,2022-08-13 13:15:50+00:00,1.22,2,4,11.4,0,4,174.0,0,1
57873,20,2022-08-13 12:45:50+00:00,1.24,2,4,10.2,0,4,173.0,0,1
57866,20,2022-08-13 12:15:50+00:00,1.26,2,4,9.3,0,4,175.0,0,1
57865,20,2022-08-13 11:45:50+00:00,1.36,2,4,11.4,0,4,177.0,0,1
57856,20,2022-08-13 11:15:50+00:00,1.31,2,4,12.8,0,4,177.0,0,1
57855,20,2022-08-13 10:45:50+00:00,1.47,2,4,10.2,0,4,179.0,0,1
57848,20,2022-08-13 10:15:50+00:00,1.46,2,4,11.4,0,4,181.0,0,1
57847,20,2022-08-13 09:45:50+00:00,1.5,2,4,10.2,0,4,178.0,0,1
57840,20,2022-08-13 09:15:50+00:00,1.47,2,4,11.4,0,4,177.0,0,1
57839,20,2022-08-13 08:45:50+00:00,1.55,2,4,11.4,0,4,178.0,0,1
57832,20,2022-08-13 08:15:50+00:00,1.6,2,4,11.4,0,4,180.0,0,1
57831,20,2022-08-13 07:45:50+00:00,1.6,2,4,10.2,0,4,176.0,0,1
57824,20,2022-08-13 07:15:50+00:00,1.6,2,4,11.4,0,4,176.0,0,1
57823,20,2022-08-13 06:45:50+00:00,1.66,2,4,10.2,0,4,175.0,0,1
57816,20,2022-08-13 06:15:50+00:00,1.65,2,4,11.4,0,4,175.0,0,1
57815,20,2022-08-13 05:45:50+00:00,1.61,2,4,12.8,0,4,177.0,0,1
57810,20,2022-08-13 05:15:50+00:00,1.66,2,4,11.4,0,4,178.0,0,1
57809,20,2022-08-13 04:45:50+00:00,1.82,2,4,25.6,0,4,180.0,0,1
57800,20,2022-08-13 04:15:50+00:00,1.66,2,4,6.0,0,4,175.0,0,1
57799,20,2022-08-13 03:45:50+00:00,1.55,2,4,11.4,0,4,176.0,0,1
57792,20,2022-08-13 03:15:50+00:00,1.63,2,4,11.4,0,4,177.0,0,1
57791,20,2022-08-13 02:45:50+00:00,1.53,2,4,6.0,0,4,177.0,0,1
57784,20,2022-08-13 02:15:50+00:00,1.67,2,4,6.0,0,4,178.0,0,1
57783,20,2022-08-13 01:45:50+00:00,1.66,2,4,5.7,0,4,176.0,0,1
57776,20,2022-08-13 01:15:50+00:00,1.62,2,4,5.7,0,4,178.0,0,1
57775,20,2022-08-13 00:45:50+00:00,1.65,2,4,6.0,0,4,178.0,0,1
57768,20,2022-08-13 00:15:50+00:00,1.58,2,4,6.4,0,4,179.0,0,1
57767,20,2022-08-12 23:45:50+00:00,1.62,2,4,6.4,0,4,181.0,0,1
57760,20,2022-08-12 23:15:50+00:00,1.67,2,4,6.4,0,4,185.0,0,1
57759,20,2022-08-12 22:45:50+00:00,1.69,2,4,11.4,0,4,186.0,0,1
